pk_resumen,lat,lon,score_final,dias_evaluados,dias_optimos,pct_optimos,mes,score_mensual_promedio,variabilidad_score,confort_pct_mes,desviacion_estacional,aggregated_at
4.199607|-75.599522|9,4.199607,-75.599522,51.24,3643,0,0.0,9,65.32,20.08,57.73,14.08,2026-04-14 09:57:56.419936-05
4.199607|-75.599522|10,4.199607,-75.599522,51.24,3643,0,0.0,10,62.44,17.07,50.36,11.2,2026-04-14 09:57:56.419936-05
4.199607|-75.599522|11,4.199607,-75.599522,51.24,3643,0,0.0,11,60.46,16.17,44.35,9.22,2026-04-14 09:57:56.419936-05
4.199607|-75.599522|12,4.199607,-75.599522,51.24,3643,0,0.0,12,61.78,17.07,48.51,10.54,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|1,4.399608,-75.599522,51.02,3642,0,0.0,1,61.8,18.87,48.82,10.78,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|2,4.399608,-75.599522,51.02,3642,0,0.0,2,64.84,18.46,55.99,13.82,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|3,4.399608,-75.599522,51.02,3642,0,0.0,3,64.74,17.04,55.4,13.72,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|4,4.399608,-75.599522,51.02,3642,0,0.0,4,63.63,16.46,53.15,12.61,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|5,4.399608,-75.599522,51.02,3642,0,0.0,5,62.83,16.12,51.47,11.81,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|6,4.399608,-75.599522,51.02,3642,0,0.0,6,63.33,16.33,52.0,12.31,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|7,4.399608,-75.599522,51.02,3642,0,0.0,7,64.18,18.1,54.56,13.16,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|8,4.399608,-75.599522,51.02,3642,0,0.0,8,64.38,20.31,56.12,13.36,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|9,4.399608,-75.599522,51.02,3642,0,0.0,9,65.32,20.08,57.73,14.3,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|10,4.399608,-75.599522,51.02,3642,0,0.0,10,62.44,17.07,50.36,11.42,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|11,4.399608,-75.599522,51.02,3642,0,0.0,11,60.46,16.17,44.35,9.44,2026-04-14 09:57:56.419936-05
4.399608|-75.599522|12,4.399608,-75.599522,51.02,3642,0,0.0,12,61.78,17.07,48.51,10.76,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|1,4.89961,-75.499522,50.95,3643,0,0.0,1,61.8,18.87,48.82,10.85,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|2,4.89961,-75.499522,50.95,3643,0,0.0,2,64.84,18.46,55.99,13.89,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|3,4.89961,-75.499522,50.95,3643,0,0.0,3,64.74,17.04,55.4,13.79,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|4,4.89961,-75.499522,50.95,3643,0,0.0,4,63.63,16.46,53.15,12.68,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|5,4.89961,-75.499522,50.95,3643,0,0.0,5,62.83,16.12,51.47,11.88,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|6,4.89961,-75.499522,50.95,3643,0,0.0,6,63.33,16.33,52.0,12.38,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|7,4.89961,-75.499522,50.95,3643,0,0.0,7,64.18,18.1,54.56,13.23,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|8,4.89961,-75.499522,50.95,3643,0,0.0,8,64.38,20.31,56.12,13.43,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|9,4.89961,-75.499522,50.95,3643,0,0.0,9,65.32,20.08,57.73,14.37,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|10,4.89961,-75.499522,50.95,3643,0,0.0,10,62.44,17.07,50.36,11.49,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|11,4.89961,-75.499522,50.95,3643,0,0.0,11,60.46,16.17,44.35,9.51,2026-04-14 09:57:56.419936-05
4.89961|-75.499522|12,4.89961,-75.499522,50.95,3643,0,0.0,12,61.78,17.07,48.51,10.83,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|1,4.399608,-75.399521,50.8,3642,7,0.19,1,61.8,18.87,48.82,11.0,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|2,4.399608,-75.399521,50.8,3642,7,0.19,2,64.84,18.46,55.99,14.04,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|3,4.399608,-75.399521,50.8,3642,7,0.19,3,64.74,17.04,55.4,13.94,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|4,4.399608,-75.399521,50.8,3642,7,0.19,4,63.63,16.46,53.15,12.83,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|5,4.399608,-75.399521,50.8,3642,7,0.19,5,62.83,16.12,51.47,12.03,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|6,4.399608,-75.399521,50.8,3642,7,0.19,6,63.33,16.33,52.0,12.53,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|7,4.399608,-75.399521,50.8,3642,7,0.19,7,64.18,18.1,54.56,13.38,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|8,4.399608,-75.399521,50.8,3642,7,0.19,8,64.38,20.31,56.12,13.58,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|9,4.399608,-75.399521,50.8,3642,7,0.19,9,65.32,20.08,57.73,14.52,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|10,4.399608,-75.399521,50.8,3642,7,0.19,10,62.44,17.07,50.36,11.64,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|11,4.399608,-75.399521,50.8,3642,7,0.19,11,60.46,16.17,44.35,9.66,2026-04-14 09:57:56.419936-05
4.399608|-75.399521|12,4.399608,-75.399521,50.8,3642,7,0.19,12,61.78,17.07,48.51,10.98,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|1,4.399608,-75.499522,50.66,3643,0,0.0,1,61.8,18.87,48.82,11.14,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|2,4.399608,-75.499522,50.66,3643,0,0.0,2,64.84,18.46,55.99,14.18,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|3,4.399608,-75.499522,50.66,3643,0,0.0,3,64.74,17.04,55.4,14.08,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|4,4.399608,-75.499522,50.66,3643,0,0.0,4,63.63,16.46,53.15,12.97,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|5,4.399608,-75.499522,50.66,3643,0,0.0,5,62.83,16.12,51.47,12.17,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|6,4.399608,-75.499522,50.66,3643,0,0.0,6,63.33,16.33,52.0,12.67,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|7,4.399608,-75.499522,50.66,3643,0,0.0,7,64.18,18.1,54.56,13.52,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|8,4.399608,-75.499522,50.66,3643,0,0.0,8,64.38,20.31,56.12,13.72,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|9,4.399608,-75.499522,50.66,3643,0,0.0,9,65.32,20.08,57.73,14.66,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|10,4.399608,-75.499522,50.66,3643,0,0.0,10,62.44,17.07,50.36,11.78,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|11,4.399608,-75.499522,50.66,3643,0,0.0,11,60.46,16.17,44.35,9.8,2026-04-14 09:57:56.419936-05
4.399608|-75.499522|12,4.399608,-75.499522,50.66,3643,0,0.0,12,61.78,17.07,48.51,11.12,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|1,5.399613,-75.799523,50.36,3643,28,0.77,1,61.8,18.87,48.82,11.44,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|2,5.399613,-75.799523,50.36,3643,28,0.77,2,64.84,18.46,55.99,14.48,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|3,5.399613,-75.799523,50.36,3643,28,0.77,3,64.74,17.04,55.4,14.38,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|4,5.399613,-75.799523,50.36,3643,28,0.77,4,63.63,16.46,53.15,13.27,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|5,5.399613,-75.799523,50.36,3643,28,0.77,5,62.83,16.12,51.47,12.47,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|6,5.399613,-75.799523,50.36,3643,28,0.77,6,63.33,16.33,52.0,12.97,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|7,5.399613,-75.799523,50.36,3643,28,0.77,7,64.18,18.1,54.56,13.82,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|8,5.399613,-75.799523,50.36,3643,28,0.77,8,64.38,20.31,56.12,14.02,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|9,5.399613,-75.799523,50.36,3643,28,0.77,9,65.32,20.08,57.73,14.96,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|10,5.399613,-75.799523,50.36,3643,28,0.77,10,62.44,17.07,50.36,12.08,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|11,5.399613,-75.799523,50.36,3643,28,0.77,11,60.46,16.17,44.35,10.1,2026-04-14 09:57:56.419936-05
5.399613|-75.799523|12,5.399613,-75.799523,50.36,3643,28,0.77,12,61.78,17.07,48.51,11.42,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|1,4.299608,-75.599522,50.21,3641,0,0.0,1,61.8,18.87,48.82,11.59,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|2,4.299608,-75.599522,50.21,3641,0,0.0,2,64.84,18.46,55.99,14.63,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|3,4.299608,-75.599522,50.21,3641,0,0.0,3,64.74,17.04,55.4,14.53,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|4,4.299608,-75.599522,50.21,3641,0,0.0,4,63.63,16.46,53.15,13.42,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|5,4.299608,-75.599522,50.21,3641,0,0.0,5,62.83,16.12,51.47,12.62,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|6,4.299608,-75.599522,50.21,3641,0,0.0,6,63.33,16.33,52.0,13.12,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|7,4.299608,-75.599522,50.21,3641,0,0.0,7,64.18,18.1,54.56,13.97,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|8,4.299608,-75.599522,50.21,3641,0,0.0,8,64.38,20.31,56.12,14.17,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|9,4.299608,-75.599522,50.21,3641,0,0.0,9,65.32,20.08,57.73,15.11,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|10,4.299608,-75.599522,50.21,3641,0,0.0,10,62.44,17.07,50.36,12.23,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|11,4.299608,-75.599522,50.21,3641,0,0.0,11,60.46,16.17,44.35,10.25,2026-04-14 09:57:56.419936-05
4.299608|-75.599522|12,4.299608,-75.599522,50.21,3641,0,0.0,12,61.78,17.07,48.51,11.57,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|1,4.299608,-75.499522,50.16,3642,0,0.0,1,61.8,18.87,48.82,11.64,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|2,4.299608,-75.499522,50.16,3642,0,0.0,2,64.84,18.46,55.99,14.68,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|3,4.299608,-75.499522,50.16,3642,0,0.0,3,64.74,17.04,55.4,14.58,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|4,4.299608,-75.499522,50.16,3642,0,0.0,4,63.63,16.46,53.15,13.47,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|5,4.299608,-75.499522,50.16,3642,0,0.0,5,62.83,16.12,51.47,12.67,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|6,4.299608,-75.499522,50.16,3642,0,0.0,6,63.33,16.33,52.0,13.17,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|7,4.299608,-75.499522,50.16,3642,0,0.0,7,64.18,18.1,54.56,14.02,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|8,4.299608,-75.499522,50.16,3642,0,0.0,8,64.38,20.31,56.12,14.22,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|9,4.299608,-75.499522,50.16,3642,0,0.0,9,65.32,20.08,57.73,15.16,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|10,4.299608,-75.499522,50.16,3642,0,0.0,10,62.44,17.07,50.36,12.28,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|11,4.299608,-75.499522,50.16,3642,0,0.0,11,60.46,16.17,44.35,10.3,2026-04-14 09:57:56.419936-05
4.299608|-75.499522|12,4.299608,-75.499522,50.16,3642,0,0.0,12,61.78,17.07,48.51,11.62,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|1,5.499613,-75.399521,49.74,3643,0,0.0,1,61.8,18.87,48.82,12.06,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|2,5.499613,-75.399521,49.74,3643,0,0.0,2,64.84,18.46,55.99,15.1,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|3,5.499613,-75.399521,49.74,3643,0,0.0,3,64.74,17.04,55.4,15.0,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|4,5.499613,-75.399521,49.74,3643,0,0.0,4,63.63,16.46,53.15,13.89,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|5,5.499613,-75.399521,49.74,3643,0,0.0,5,62.83,16.12,51.47,13.09,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|6,5.499613,-75.399521,49.74,3643,0,0.0,6,63.33,16.33,52.0,13.59,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|7,5.499613,-75.399521,49.74,3643,0,0.0,7,64.18,18.1,54.56,14.44,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|8,5.499613,-75.399521,49.74,3643,0,0.0,8,64.38,20.31,56.12,14.64,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|9,5.499613,-75.399521,49.74,3643,0,0.0,9,65.32,20.08,57.73,15.58,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|10,5.499613,-75.399521,49.74,3643,0,0.0,10,62.44,17.07,50.36,12.7,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|11,5.499613,-75.399521,49.74,3643,0,0.0,11,60.46,16.17,44.35,10.72,2026-04-14 09:57:56.419936-05
5.499613|-75.399521|12,5.499613,-75.399521,49.74,3643,0,0.0,12,61.78,17.07,48.51,12.04,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|1,4.299608,-75.399521,49.69,3642,0,0.0,1,61.8,18.87,48.82,12.11,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|2,4.299608,-75.399521,49.69,3642,0,0.0,2,64.84,18.46,55.99,15.15,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|3,4.299608,-75.399521,49.69,3642,0,0.0,3,64.74,17.04,55.4,15.05,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|4,4.299608,-75.399521,49.69,3642,0,0.0,4,63.63,16.46,53.15,13.94,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|5,4.299608,-75.399521,49.69,3642,0,0.0,5,62.83,16.12,51.47,13.14,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|6,4.299608,-75.399521,49.69,3642,0,0.0,6,63.33,16.33,52.0,13.64,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|7,4.299608,-75.399521,49.69,3642,0,0.0,7,64.18,18.1,54.56,14.49,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|8,4.299608,-75.399521,49.69,3642,0,0.0,8,64.38,20.31,56.12,14.69,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|9,4.299608,-75.399521,49.69,3642,0,0.0,9,65.32,20.08,57.73,15.63,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|10,4.299608,-75.399521,49.69,3642,0,0.0,10,62.44,17.07,50.36,12.75,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|11,4.299608,-75.399521,49.69,3642,0,0.0,11,60.46,16.17,44.35,10.77,2026-04-14 09:57:56.419936-05
4.299608|-75.399521|12,4.299608,-75.399521,49.69,3642,0,0.0,12,61.78,17.07,48.51,12.09,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|1,4.199607,-75.499522,49.64,3643,0,0.0,1,61.8,18.87,48.82,12.16,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|2,4.199607,-75.499522,49.64,3643,0,0.0,2,64.84,18.46,55.99,15.2,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|3,4.199607,-75.499522,49.64,3643,0,0.0,3,64.74,17.04,55.4,15.1,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|4,4.199607,-75.499522,49.64,3643,0,0.0,4,63.63,16.46,53.15,13.99,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|5,4.199607,-75.499522,49.64,3643,0,0.0,5,62.83,16.12,51.47,13.19,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|6,4.199607,-75.499522,49.64,3643,0,0.0,6,63.33,16.33,52.0,13.69,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|7,4.199607,-75.499522,49.64,3643,0,0.0,7,64.18,18.1,54.56,14.54,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|8,4.199607,-75.499522,49.64,3643,0,0.0,8,64.38,20.31,56.12,14.74,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|9,4.199607,-75.499522,49.64,3643,0,0.0,9,65.32,20.08,57.73,15.68,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|10,4.199607,-75.499522,49.64,3643,0,0.0,10,62.44,17.07,50.36,12.8,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|11,4.199607,-75.499522,49.64,3643,0,0.0,11,60.46,16.17,44.35,10.82,2026-04-14 09:57:56.419936-05
4.199607|-75.499522|12,4.199607,-75.499522,49.64,3643,0,0.0,12,61.78,17.07,48.51,12.14,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|1,4.099607,-75.499522,49.02,3643,15,0.41,1,61.8,18.87,48.82,12.78,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|2,4.099607,-75.499522,49.02,3643,15,0.41,2,64.84,18.46,55.99,15.82,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|3,4.099607,-75.499522,49.02,3643,15,0.41,3,64.74,17.04,55.4,15.72,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|4,4.099607,-75.499522,49.02,3643,15,0.41,4,63.63,16.46,53.15,14.61,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|5,4.099607,-75.499522,49.02,3643,15,0.41,5,62.83,16.12,51.47,13.81,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|6,4.099607,-75.499522,49.02,3643,15,0.41,6,63.33,16.33,52.0,14.31,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|7,4.099607,-75.499522,49.02,3643,15,0.41,7,64.18,18.1,54.56,15.16,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|8,4.099607,-75.499522,49.02,3643,15,0.41,8,64.38,20.31,56.12,15.36,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|9,4.099607,-75.499522,49.02,3643,15,0.41,9,65.32,20.08,57.73,16.3,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|10,4.099607,-75.499522,49.02,3643,15,0.41,10,62.44,17.07,50.36,13.42,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|11,4.099607,-75.499522,49.02,3643,15,0.41,11,60.46,16.17,44.35,11.44,2026-04-14 09:57:56.419936-05
4.099607|-75.499522|12,4.099607,-75.499522,49.02,3643,15,0.41,12,61.78,17.07,48.51,12.76,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|1,5.499613,-75.899524,48.83,3643,24,0.66,1,61.8,18.87,48.82,12.97,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|2,5.499613,-75.899524,48.83,3643,24,0.66,2,64.84,18.46,55.99,16.01,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|3,5.499613,-75.899524,48.83,3643,24,0.66,3,64.74,17.04,55.4,15.91,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|4,5.499613,-75.899524,48.83,3643,24,0.66,4,63.63,16.46,53.15,14.8,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|5,5.499613,-75.899524,48.83,3643,24,0.66,5,62.83,16.12,51.47,14.0,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|6,5.499613,-75.899524,48.83,3643,24,0.66,6,63.33,16.33,52.0,14.5,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|7,5.499613,-75.899524,48.83,3643,24,0.66,7,64.18,18.1,54.56,15.35,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|8,5.499613,-75.899524,48.83,3643,24,0.66,8,64.38,20.31,56.12,15.55,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|9,5.499613,-75.899524,48.83,3643,24,0.66,9,65.32,20.08,57.73,16.49,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|10,5.499613,-75.899524,48.83,3643,24,0.66,10,62.44,17.07,50.36,13.61,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|11,5.499613,-75.899524,48.83,3643,24,0.66,11,60.46,16.17,44.35,11.63,2026-04-14 09:57:56.419936-05
5.499613|-75.899524|12,5.499613,-75.899524,48.83,3643,24,0.66,12,61.78,17.07,48.51,12.95,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|1,5.099611,-75.999524,48.26,3643,41,1.13,1,61.8,18.87,48.82,13.54,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|2,5.099611,-75.999524,48.26,3643,41,1.13,2,64.84,18.46,55.99,16.58,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|3,5.099611,-75.999524,48.26,3643,41,1.13,3,64.74,17.04,55.4,16.48,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|4,5.099611,-75.999524,48.26,3643,41,1.13,4,63.63,16.46,53.15,15.37,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|5,5.099611,-75.999524,48.26,3643,41,1.13,5,62.83,16.12,51.47,14.57,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|6,5.099611,-75.999524,48.26,3643,41,1.13,6,63.33,16.33,52.0,15.07,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|7,5.099611,-75.999524,48.26,3643,41,1.13,7,64.18,18.1,54.56,15.92,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|8,5.099611,-75.999524,48.26,3643,41,1.13,8,64.38,20.31,56.12,16.12,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|9,5.099611,-75.999524,48.26,3643,41,1.13,9,65.32,20.08,57.73,17.06,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|10,5.099611,-75.999524,48.26,3643,41,1.13,10,62.44,17.07,50.36,14.18,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|11,5.099611,-75.999524,48.26,3643,41,1.13,11,60.46,16.17,44.35,12.2,2026-04-14 09:57:56.419936-05
5.099611|-75.999524|12,5.099611,-75.999524,48.26,3643,41,1.13,12,61.78,17.07,48.51,13.52,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|1,5.499613,-75.299521,48.04,3643,0,0.0,1,61.8,18.87,48.82,13.76,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|2,5.499613,-75.299521,48.04,3643,0,0.0,2,64.84,18.46,55.99,16.8,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|3,5.499613,-75.299521,48.04,3643,0,0.0,3,64.74,17.04,55.4,16.7,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|4,5.499613,-75.299521,48.04,3643,0,0.0,4,63.63,16.46,53.15,15.59,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|5,5.499613,-75.299521,48.04,3643,0,0.0,5,62.83,16.12,51.47,14.79,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|6,5.499613,-75.299521,48.04,3643,0,0.0,6,63.33,16.33,52.0,15.29,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|7,5.499613,-75.299521,48.04,3643,0,0.0,7,64.18,18.1,54.56,16.14,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|8,5.499613,-75.299521,48.04,3643,0,0.0,8,64.38,20.31,56.12,16.34,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|9,5.499613,-75.299521,48.04,3643,0,0.0,9,65.32,20.08,57.73,17.28,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|10,5.499613,-75.299521,48.04,3643,0,0.0,10,62.44,17.07,50.36,14.4,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|11,5.499613,-75.299521,48.04,3643,0,0.0,11,60.46,16.17,44.35,12.42,2026-04-14 09:57:56.419936-05
5.499613|-75.299521|12,5.499613,-75.299521,48.04,3643,0,0.0,12,61.78,17.07,48.51,13.74,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|1,5.199612,-76.099525,47.36,3643,1,0.03,1,61.8,18.87,48.82,14.44,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|2,5.199612,-76.099525,47.36,3643,1,0.03,2,64.84,18.46,55.99,17.48,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|3,5.199612,-76.099525,47.36,3643,1,0.03,3,64.74,17.04,55.4,17.38,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|4,5.199612,-76.099525,47.36,3643,1,0.03,4,63.63,16.46,53.15,16.27,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|5,5.199612,-76.099525,47.36,3643,1,0.03,5,62.83,16.12,51.47,15.47,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|6,5.199612,-76.099525,47.36,3643,1,0.03,6,63.33,16.33,52.0,15.97,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|7,5.199612,-76.099525,47.36,3643,1,0.03,7,64.18,18.1,54.56,16.82,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|8,5.199612,-76.099525,47.36,3643,1,0.03,8,64.38,20.31,56.12,17.02,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|9,5.199612,-76.099525,47.36,3643,1,0.03,9,65.32,20.08,57.73,17.96,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|10,5.199612,-76.099525,47.36,3643,1,0.03,10,62.44,17.07,50.36,15.08,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|11,5.199612,-76.099525,47.36,3643,1,0.03,11,60.46,16.17,44.35,13.1,2026-04-14 09:57:56.419936-05
5.199612|-76.099525|12,5.199612,-76.099525,47.36,3643,1,0.03,12,61.78,17.07,48.51,14.42,2026-04-14 09:57:56.419936-05
4.999611|-76.099525|1,4.999611,-76.099525,47.12,3643,10,0.27,1,61.8,18.87,48.82,14.68,2026-04-14 09:57:56.419936-05
4.999611|-76.099525|2,4.999611,-76.099525,47.12,3643,10,0.27,2,64.84,18.46,55.99,17.72,2026-04-14 09:57:56.419936-05
4.999611|-76.099525|3,4.999611,-76.099525,47.12,3643,10,0.27,3,64.74,17.04,55.4,17.62,2026-04-14 09:57:56.419936-05
4.999611|-76.099525|4,4.999611,-76.099525,47.12,3643,10,0.27,4,63.63,16.46,53.15,16.51,2026-04-14 09:57:56.419936-05
4.999611|-76.099525|5,4.999611,-76.099525,47.12,3643,10,0.27,5,62.83,16.12,51.47,15.71,2026-04-14 09:57:56.419936-05
4.999611|-76.099525|6,4.999611,-76.099525,47.12,3643,10,0.27,6,63.33,16.33,52.0,16.21,2026-04-14 09:57:56.419936-05
